Mean,Color,Period,Period_fit,Amplitude,Std,Autocorrelatio_ length,Beyond1Std,FluxPercentileRatioMid20,Meanvariance,MedianAbsDev,Rcs,Skew,SmallKurtosis
-4.955423759,-0.441007092,0.247822739,0.788547716,0.25875,0.126649778,0.123091,0.194148936,0.107611549,-0.02555781,0.057,0.058555103,-0.721471543,6.251099905
-5.100705085,-0.18348382,0.050006846,0.323071931,0.2625,0.134612751,0.109664,0.207627119,0.128712871,-0.026391008,0.069,0.055689874,-1.270098431,5.047778385
-4.10590128,0.459774826,0.191421731,0.117434946,0.77325,0.378788055,0.123114,0.21023766,0.105352591,-0.092254545,0.178,0.038233713,-0.973256612,4.846660737
-5.517463122,0.484553007,1.760645446,0.533796034,0.20925,0.090360038,0.109664,0.179245283,0.105263158,-0.016377099,0.036,0.038429923,-0.00132414,6.195112734
-4.00628594,-0.021258258,0.097320729,0.037664918,0.657,0.308534039,0.11765,0.218009479,0.087042532,-0.077012486,0.14,0.045974747,-0.960552957,4.771945154
-2.775484624,0.678365292,14.75286313,0.335174944,1.3205,0.633668331,0.143483,0.278897137,0.12642487,-0.228309077,0.351,0.054378456,-0.608150004,2.76489181
-4.079978036,0.162545925,352.8109149,0.016897858,0.6525,0.308071166,0.124121,0.236434109,0.11332008,-0.075508045,0.164,0.099310888,-1.101591543,2.738327566
-3.40313876,0.284813264,0.687872447,0.211241704,1.101,0.526307226,0.116469,0.247918594,0.109004739,-0.154653472,0.252,0.039283715,-0.675427266,3.256450539
-5.19364096,-0.179008216,0.997258373,0.009639602,0.3385,0.163386784,0.117778,0.245929734,0.126436782,-0.031459006,0.086,0.040542088,-0.210923192,2.873250082
-4.109894855,0.177556556,0.108843627,0.452007925,0.50975,0.245197752,0.128322,0.219239374,0.117021277,-0.059660347,0.111,0.082013913,0.207685744,5.120701085
-3.946116514,-0.131423831,0.158066327,0.858399601,0.74425,0.333967449,0.251434,0.219266055,0.090384615,-0.084631928,0.1355,0.043069042,-0.928321096,5.272426015
-4.994420561,-0.319015274,0.053662218,0.26014977,0.29,0.131673165,0.107118,0.174171623,0.089974293,-0.026364052,0.05,0.031226296,-0.917641644,7.428159084
-6.043302102,0.55777459,355.154058,0.00096283,0.1085,0.052291072,0.121389,0.189141856,0.104575163,-0.008652732,0.022,0.059827981,-1.124558869,6.858050578
-2.643294624,0.316394807,0.09992031,0.228857421,1.54325,0.737436405,0.124121,0.264516129,0.101030111,-0.27898381,0.379,0.062031736,-0.490784542,1.793306063
-4.524679932,-0.303417637,355.154058,0.004281016,0.6765,0.323165347,0.107118,0.250635055,0.12992126,-0.071422808,0.194,0.093630139,-0.356337857,2.168761334
-4.237843972,-0.191395806,0.057561127,0.912812793,0.55425,0.263036373,0.125717,0.247340426,0.113138686,-0.062068442,0.1325,0.045323568,-0.148434795,3.184933672
-5.12927667,-0.441890784,0.161223371,0.504209157,0.266,0.128253816,0.121389,0.198612316,0.129476584,-0.02500427,0.061,0.037117953,-1.332694008,7.419870189
-3.82635533,-0.042900784,0.10845999,0.927253352,0.6995,0.316944361,0.123114,0.231810491,0.098391675,-0.082831921,0.151,0.062880531,-0.48559185,3.083285997
-5.752664926,-0.265586323,0.99732531,1.49E-12,0.3195,0.153829673,0.106701,0.147954743,0.067307692,-0.026740593,0.043,0.059484793,-2.067213167,13.95099723
-5.46551692,0.459035598,0.148691993,0.314132413,0.203,0.100043295,0.107118,0.194585448,0.090301003,-0.018304453,0.04,0.041704247,-0.301717937,6.895102729
-6.228413216,-0.467216984,2.018821008,0.001216418,0.09125,0.044638866,0.123739,0.218502203,0.111111111,-0.007166972,0.021,0.093554909,-0.085163077,6.557952349
-5.125286321,-0.148118193,0.058961411,0.97141547,0.2655,0.121541097,0.106701,0.197960918,0.100271003,-0.023714011,0.054,0.032642645,-0.705184748,5.302053986
-3.963141218,-0.072529004,0.176916811,0.873274695,0.62775,0.287221522,0.115567,0.192409532,0.100571429,-0.072473199,0.125,0.062020134,-1.001524827,5.091807998
-3.744724858,-0.032366649,0.056289526,0.671017228,0.778,0.360144218,0.128577,0.239089184,0.105078809,-0.096173746,0.167,0.036945065,-0.778804149,3.917698311
-3.862291403,-0.205858173,0.065177507,0.519907307,0.774,0.36509993,0.107118,0.202714932,0.105069124,-0.094529359,0.158,0.052590356,-0.032514889,5.3223171
-5.430128096,-0.447862122,0.181472776,0.897144957,0.21325,0.093911212,0.114213,0.199829206,0.104166667,-0.017294475,0.04,0.057401495,-0.475268799,5.145962952
-3.598216015,-0.388827513,0.087901597,0.61368323,0.852,0.403797933,0.128009,0.228119181,0.100833965,-0.112221704,0.1845,0.062282079,-0.737532872,3.526033501
-3.986939002,0.164984863,362.9155988,0.011523163,0.87275,0.375762099,0.115613,0.19038817,0.083639706,-0.094248269,0.144,0.041333379,-1.170983137,6.768668278
-5.069742019,-0.156837185,0.113388289,0.13476115,0.2675,0.125577746,0.11765,0.177739431,0.093023256,-0.024770047,0.052,0.046722085,0.586600753,8.493357903
-4.886919964,-0.313973535,0.65685054,0.38057428,0.33,0.168082173,0.128009,0.202338129,0.123404255,-0.034394296,0.073,0.044868726,0.218232482,10.97758277
-4.400881832,-0.385764792,0.128583556,0.148227399,0.5105,0.228412027,0.11765,0.209748892,0.126760563,-0.051901422,0.114,0.056840633,-0.32042083,3.512286888
-3.576835263,-0.257323526,0.053868311,0.864876266,0.823,0.379411768,0.11765,0.218165628,0.093695271,-0.106074711,0.172,0.036545351,-0.51316556,4.722442429
-3.468576817,0.38252563,0.052835542,0.796927918,0.86975,0.407544855,0.116261,0.243790248,0.102322206,-0.117496275,0.202,0.057672975,-0.062539676,2.242845482
-4.398668936,-0.163527948,0.11083806,0.559316286,0.47975,0.219060369,0.106054,0.207659574,0.095447871,-0.049801513,0.099,0.033736749,-0.012092485,4.192225909
-4.446636605,-0.263114734,0.587474798,0.163899597,0.49775,0.222229065,0.123114,0.1688771,0.093704246,-0.049976889,0.088,0.039614974,-0.42130309,7.645891894
-3.494672981,-0.034327972,0.499263168,0.088234077,0.93325,0.42913375,0.128577,0.231306082,0.105970149,-0.12279654,0.195,0.062952063,-0.100552901,3.485490295
-3.640254237,-0.352501446,0.141775107,0.29483401,0.88975,0.411237827,0.115567,0.244424621,0.10483871,-0.112969534,0.213,0.055201728,-0.254498487,2.824788914
-3.71310929,-0.007737679,0.097628576,0.923998464,0.74175,0.366734339,0.123091,0.226775956,0.127423823,-0.098767451,0.1895,0.034228778,-0.63160839,4.872727037
-3.426714943,0.298834637,0.997203514,6.93E-05,1.226,0.614886454,0.125683,0.247126437,0.124872579,-0.179439044,0.32,0.096839283,0.652522002,1.316239468
-6.355020997,0.568992913,368.8477747,0.006598893,0.0825,0.043060168,0.246228,0.207349081,0.128205128,-0.006775771,0.021,0.051640652,0.154923707,10.60008193
-6.488781533,0.596731904,4084.271667,0.00693451,0.15575,0.076089596,0.106054,0.218466612,0.131578947,-0.01172633,0.039,0.088415933,-0.512553886,4.185260602
-6.003163283,-0.405895531,0.997315738,0.000582748,0.158,0.08039494,0.114213,0.203891709,0.139737991,-0.013392096,0.0395,0.058284855,-0.53378084,8.38202262
-3.436510772,0.070678622,0.340398522,0.889235575,0.8285,0.393579158,0.116261,0.227109515,0.116086235,-0.114528713,0.19,0.026804966,-0.73615757,4.708719878
-5.03558391,0.254997723,362.9155988,4.21E-07,0.53,0.229671905,0.109664,0.164359862,0.071762871,-0.045609786,0.071,0.048708421,-1.539359175,9.525379852
-5.107149279,0.470237912,379.9322481,0.009838589,0.35625,0.167367103,0.104271,0.172179813,0.087982833,-0.03277114,0.061,0.050561835,-1.279756656,9.937806373
-4.058942908,0.263051131,0.387112444,0.534266528,0.68125,0.321072831,0.125683,0.218554862,0.111542192,-0.079102574,0.161,0.029076897,-0.471065892,3.33499656
-5.174900344,-0.420855701,0.086407609,0.116525763,0.2375,0.110747423,0.107118,0.198453608,0.105263158,-0.02140088,0.05,0.037452193,0.168119549,5.224633793
-6.641757737,0.555416506,347.5963638,6.19E-14,0.0855,0.043410341,0.246182,0.248452697,0.119402985,-0.006535972,0.023,0.091176537,0.12140694,4.609727062
-5.209314455,0.432391679,0.047933213,0.297498111,0.227,0.108132386,0.109664,0.195266272,0.108761329,-0.020757508,0.046,0.043210324,0.25549182,5.963222016
-4.116154181,0.054696478,0.133877674,0.442497341,0.5715,0.266817307,0.115613,0.194250871,0.098927294,-0.06482199,0.109,0.042183031,-0.686203918,5.827521249
-3.785565714,-0.010236114,0.997203514,8.95E-21,1.095,0.575823495,0.123114,0.253333333,0.175848637,-0.152110289,0.3795,0.098312108,0.553818387,0.97940067
-3.279549533,-0.094686604,0.051939081,0.228231138,1.0165,0.472473977,0.11765,0.252336449,0.101488498,-0.14406673,0.231,0.051346847,-0.508259815,3.06079248
-4.065628319,0.295248671,0.997258373,1.32E-10,0.875,0.401876992,0.115613,0.233628319,0.093964859,-0.09884745,0.187,0.065529083,-0.648592947,3.508135859
-3.388,-0.195239303,0.093778661,0.92750902,0.9115,0.404080896,0.11765,0.224394786,0.10172144,-0.119268269,0.1915,0.032508195,-0.268802866,3.118779882
-3.683214608,-0.209817456,0.393881648,0.179836124,0.833,0.374596744,0.125683,0.252479711,0.114942529,-0.101703752,0.187,0.049325171,-0.182996076,2.062556311
-3.760534636,-0.147335869,0.050351329,0.935229827,0.7175,0.331519429,0.114213,0.222912966,0.102884615,-0.088157526,0.152,0.037100668,-0.868360462,4.583336824
-4.487438202,0.323211345,0.237858696,0.138804227,0.4325,0.200169321,0.109699,0.201382887,0.09516129,-0.044606591,0.083,0.041650472,-0.46309487,5.489171927
-5.664067854,0.398026599,1.000188972,0.154394383,0.18025,0.084221892,0.115567,0.18490246,0.1125,-0.014869506,0.034,0.064644463,-0.512720764,10.83290388
-4.220017872,0.049929954,0.05486459,0.546884214,0.61075,0.284189437,0.109699,0.194893617,0.098475967,-0.067343183,0.127,0.043720167,-1.103093027,5.357722085
-5.042879768,-0.122861586,1.019729522,0.658590593,0.332,0.157585728,0.102905,0.210613599,0.123430962,-0.031249154,0.0765,0.044207503,-0.175616375,4.783053488
-7.060260035,-0.261549192,0.997254859,3.64E-16,0.05,0.025209948,0.117778,0.248691099,0.150684932,-0.003570683,0.013,0.122567871,0.022527111,8.061180184
-2.729601472,0.500726628,29.54203389,2.93E-05,1.368,0.638344084,0.123091,0.27444795,0.114921223,-0.233859811,0.351,0.064947224,-0.237512069,1.486786089
-4.39530991,-0.090253184,0.498609029,0.004888818,0.4385,0.215871766,0.126007,0.222522523,0.130827068,-0.049114117,0.103,0.045445349,-1.310414301,6.277345608
-5.141841432,0.310155661,0.99725129,6.18E-18,0.524,0.251513561,0.115613,0.242114237,0.103233831,-0.048915075,0.127,0.05264458,-0.074189715,3.797090367
-4.370415799,0.316230997,363.0450911,0.01486798,0.45,0.218835705,0.115613,0.197048611,0.115963855,-0.050072056,0.104,0.051255743,-0.989869078,5.248728843
-5.985982979,-0.39754045,0.114476705,0.668666719,0.1125,0.052426253,0.107557,0.197446809,0.099337748,-0.008758169,0.023,0.026296336,0.46180695,6.572021054
-4.430341818,-0.468178307,355.1515354,4.63E-14,0.8655,0.449102899,0.219328,0.28,0.153790614,-0.101369808,0.3425,0.113740232,0.382680728,0.093879495
-4.024278134,-0.567359694,1.066912158,0.483847675,0.85475,0.396314505,0.128322,0.221408966,0.09414557,-0.098480893,0.191,0.040281003,-0.867584454,3.495546783
-3.619466472,0.166159367,0.093829095,0.013656989,0.8045,0.40511778,0.128577,0.214771623,0.119665272,-0.111927485,0.185,0.031676726,0.484317324,4.802616087
-3.712139873,-0.264234576,0.290566514,0.085352486,0.744,0.350098949,0.127303,0.246139873,0.095320624,-0.094311896,0.159,0.069781744,-0.000452841,3.101763009
-4.063960659,0.222158973,363.0437917,0.006309078,0.70475,0.327086833,0.124121,0.227813358,0.101435407,-0.080484744,0.144,0.050874543,-0.545447393,4.188735913
-3.616848124,0.291395664,0.15776891,0.514246105,0.77275,0.364164693,0.124121,0.213174748,0.092444444,-0.100685647,0.158,0.030347619,-0.403507305,5.578763098
-3.684717742,-0.052696626,0.067774399,0.234155089,0.744,0.362773046,0.109664,0.218637993,0.100263852,-0.098453415,0.158,0.049976868,-0.234737327,4.598404954
-4.837677172,0.378969097,0.864624857,0.522325859,0.31075,0.154605539,0.114213,0.201873935,0.083700441,-0.031958631,0.054,0.030834195,-0.407581824,10.44278278
-4.792678819,0.369197115,0.497486849,0.026797887,0.369,0.166539272,0.114213,0.193576389,0.088659794,-0.034748682,0.062,0.050428746,-0.742335495,7.130174849
-4.422584629,0.245366024,0.997197502,7.43E-05,0.5925,0.258556363,0.106458,0.183074266,0.088198758,-0.058462728,0.097,0.044616512,-0.753751599,7.238341933
-3.576733746,0.560073239,0.066517725,0.36179742,1.32375,0.578971977,0.128322,0.228070175,0.091541136,-0.161871701,0.256,0.05264768,-1.046968047,4.914576716
-5.251219947,0.394168853,0.049802487,0.63077732,0.2325,0.106995005,0.125683,0.222617988,0.085714286,-0.020375266,0.047,0.043852816,-0.005542095,4.351715031
-4.03133518,-0.391791632,0.368530806,0.723267732,0.703,0.349104941,0.109699,0.256694367,0.122199593,-0.086597845,0.148,0.047013236,-0.830602998,7.8465793
-4.664140882,0.39841754,0.064103206,0.075381542,0.4605,0.216894224,0.11765,0.172860847,0.097152429,-0.046502503,0.085,0.039382954,-1.283601624,8.830445541
-4.130162401,-0.127624735,0.049790229,0.887524208,0.53125,0.241901445,0.115613,0.207413945,0.09261577,-0.058569475,0.111,0.0489243,-0.047376804,3.064323224
-4.192035996,-0.432873834,355.1515354,6.85E-06,0.56925,0.276629709,0.121389,0.206321335,0.123966942,-0.065989345,0.133,0.078057119,-1.190161212,5.578426151
-5.015123932,0.345667735,0.10680131,0.359211575,0.2835,0.13911362,0.107118,0.18034188,0.094292804,-0.02773882,0.054,0.03237192,-1.533026346,10.28690543
-5.199236797,0.391637298,0.087075401,0.787950614,0.2555,0.118184723,0.107118,0.192504259,0.1,-0.022731168,0.052,0.045979841,-0.188114858,5.312913487
-4.729357993,0.373028304,0.099233968,0.549983991,0.38425,0.17579568,0.106458,0.18792517,0.101818182,-0.037171151,0.075,0.069120906,-0.888858426,6.727764151
-6.997587108,0.91634351,106.0846045,6.67E-96,0.0685,0.035909321,0.606945,0.302264808,0.184210526,-0.005131672,0.025,0.079284036,0.218160452,0.610152737
-4.542496867,-0.323626526,0.997366446,0.234291452,0.4675,0.221133013,0.124121,0.215756491,0.102011494,-0.048680939,0.099,0.061793367,-0.721936618,6.358053341
-5.258933983,0.226134767,368.8477747,2.24E-06,0.38425,0.190031129,0.124121,0.260822511,0.137989779,-0.036134914,0.1065,0.081630104,-0.585883487,2.190793496
-3.425787907,0.102131722,0.997136637,0.202856892,0.9005,0.424498336,0.11765,0.226046512,0.120283019,-0.123912614,0.207,0.044791539,-0.386440352,3.324758851
-4.784783496,0.445109195,0.067314409,0.691190918,0.34,0.169751191,0.123114,0.160603372,0.102040816,-0.035477298,0.06,0.04394284,-0.272921229,11.67461678
-2.910209213,-0.053719748,363.0450911,0.029005373,1.1955,0.562032007,0.126007,0.270633397,0.125068871,-0.193124262,0.3205,0.056193252,-0.419089373,1.929517138
-4.022240351,-0.03726409,0.075412264,0.220991981,0.5745,0.281951442,0.109664,0.199122807,0.115942029,-0.070098109,0.132,0.041874992,-1.139892599,6.611282167
-3.676054872,-0.266189078,0.141938972,0.507091784,0.75725,0.353888202,0.123091,0.210974456,0.10412758,-0.096268477,0.156,0.055539737,-0.631049182,5.079945762
-3.266679083,-0.492953389,0.054173448,0.167654641,0.98875,0.453391773,0.121389,0.246418338,0.09587217,-0.138792872,0.219,0.043856454,-0.386058383,2.309424874
-5.357577645,0.298367203,0.134594552,0.521564719,0.22175,0.102692406,0.114213,0.187713311,0.090614887,-0.019167694,0.04,0.055495464,-0.083537989,7.313518491
-5.145110721,0.386228592,0.049710716,0.658961482,0.256,0.121354207,0.123091,0.210017575,0.108033241,-0.023586316,0.0575,0.040471436,-0.910656395,6.857653497
-4.388321186,-0.057570101,0.997075781,0.02820154,0.493,0.246142967,0.106458,0.231355932,0.147180193,-0.056090463,0.1395,0.050213316,-0.273612651,4.541100509
-6.700666103,-0.40383277,0.997315738,3.74E-15,0.0705,0.036473535,0.109664,0.217244294,0.121495327,-0.00544327,0.018,0.063749768,0.734521824,6.34745924
-5.042122363,0.489883368,0.348167992,0.315391721,0.331,0.155894943,0.107118,0.211814346,0.117136659,-0.030918516,0.072,0.046398985,-0.008861859,5.902838601
-5.403157851,-0.18288862,0.050658104,0.386103478,0.209,0.101161576,0.109699,0.207388749,0.114186851,-0.018722676,0.047,0.064991873,0.722559373,5.740249368
-3.450203839,0.293417621,0.339393159,0.13675344,0.97975,0.442729711,0.114213,0.243144424,0.113780919,-0.128319871,0.2015,0.044640461,-0.435332565,3.275147853
-4.879107536,0.419303801,363.0463704,0.386596347,0.286,0.143537087,0.106701,0.207451312,0.105011933,-0.029418718,0.061,0.053110218,-0.454329487,6.957079499
-4.691294695,-0.50408544,0.99407706,0.01028833,0.478,0.218878369,0.123114,0.239685658,0.094444444,-0.046656282,0.1,0.071195194,0.513958097,2.540069963
-5.261088926,0.335506726,0.150455745,0.488236293,0.2595,0.129348635,0.107118,0.177013423,0.100529101,-0.024585905,0.05,0.035774807,-1.129780663,9.502371655
-3.914615923,-0.404467663,0.049071494,0.301354132,0.7515,0.350186175,0.109664,0.223972003,0.120560748,-0.089456075,0.175,0.060968395,-0.698264662,3.828142345
-3.268161531,0.099936906,0.199968532,0.235838177,1.062,0.467493163,0.11765,0.242763772,0.112005366,-0.143044693,0.222,0.047433175,-0.292794021,2.61417464
-3.793702147,-0.153158207,0.336539441,0.018686286,0.7635,0.358895991,0.115613,0.211091234,0.104029991,-0.094603102,0.1535,0.024666457,-0.536671525,5.784875929
-4.532405522,-0.501483717,0.997380138,0.651549211,0.42,0.199458571,0.107118,0.192407248,0.099041534,-0.044007221,0.09,0.040902268,-0.992949376,6.852770018
-3.316170932,-0.165843188,0.066209333,0.252013831,0.92825,0.438838569,0.116261,0.241316271,0.105585831,-0.132332916,0.2175,0.060243415,-0.350471394,3.655043425
-3.629785714,0.278954417,0.426497253,0.289320877,0.912,0.430645554,0.132384,0.235621521,0.105733433,-0.118642143,0.209,0.054809572,-0.445510831,3.034951984
-6.053000862,0.613346425,389.8392938,3.27E-05,0.1885,0.092606132,0.124121,0.219827586,0.119133574,-0.01529921,0.0485,0.078136021,-0.267967108,5.109390898
-6.887017406,-0.421624768,0.997254859,6.60E-12,0.0625,0.0314049,0.121389,0.225413403,0.113402062,-0.004560015,0.016,0.111332805,0.314960704,5.755174766
-2.764241197,0.047125194,0.997068699,0.000535017,1.72525,0.804871683,0.128322,0.251760563,0.114503817,-0.29117274,0.4185,0.083638402,0.36203409,0.889099352
-3.515232971,0.271052743,0.161832745,0.179201871,0.903,0.426260161,0.133437,0.234945706,0.094951017,-0.121260856,0.178,0.055311055,-0.808086004,6.354491949
-5.153723116,0.38739171,0.997319252,2.58E-08,0.2635,0.13055314,0.107118,0.181202371,0.113573407,-0.025331811,0.055,0.029741794,-0.614552223,9.602113133
-5.16734375,0.359860007,1.133968673,0.602850307,0.252,0.119951754,0.107118,0.173141892,0.105571848,-0.023213426,0.047,0.03416065,-1.316473387,10.89691449
-5.5524237,0.548296888,0.187651857,0.828748556,0.19375,0.091714058,0.107557,0.168797954,0.096899225,-0.016517842,0.034,0.03256116,-1.20572733,11.22664446
-4.72377392,-0.207037769,0.070005967,0.828478057,0.48,0.232988839,0.109664,0.229466554,0.129395218,-0.049322606,0.125,0.059566685,-0.11890815,3.692068733
-4.869195313,0.27368662,0.994797476,0.236718394,0.3925,0.202994983,0.13647,0.247767857,0.124409449,-0.041689636,0.116,0.077250554,-0.462668334,2.685958249
-2.862900901,0.307326947,371.2974243,0.025879392,1.328,0.624600794,0.115567,0.277277277,0.119466921,-0.218170595,0.332,0.063891861,-0.250479381,1.468656178
-3.505732682,-0.234448731,0.349869359,0.623966625,0.79925,0.397446839,0.106458,0.246891652,0.137429264,-0.113370549,0.2055,0.048690986,-0.692412937,3.092771426
